Participant,block,trial,stim,stim group,RT,Acuracy,stim position,mask side,response
18,2,61,folder/matchedM017SR.png,5,1.592458647,1,3,2,3
18,2,62,folder/matchedM002.png,1,1.702348877,1,4,2,4
18,2,63,folder/matchedM017SR.png,6,8.730083893,0,2,1,1
18,2,64,folder/matchedM008.png,1,1.900385948,1,1,2,1
18,2,65,folder/matchedM008SR.png,6,1.613521354,1,2,1,2
18,2,66,folder/matchedM019SL.png,5,5.837844817,1,2,2,2
18,2,67,folder/matchedM001IN.png,3,1.571390794,1,3,2,3
18,2,68,folder/matchedM072.png,2,1.849573313,1,4,1,4
18,2,69,folder/matchedM005.png,2,1.264892923,1,2,1,2
18,2,70,folder/matchedM020IN.png,4,2.419535644,1,3,1,3
18,2,71,folder/matchedM003.png,1,1.458737199,1,1,2,1
18,2,72,folder/matchedM017IN.png,4,6.785898037,0,4,1,2
18,2,73,folder/matchedM024IN.png,4,2.158278832,1,1,1,1
18,2,74,folder/matchedM017IN.png,3,2.247369371,1,1,2,1
18,2,75,folder/matchedM072.png,1,1.349692333,1,4,2,4
18,2,76,folder/matchedM002IN.png,3,2.729043658,1,3,2,3
18,2,77,folder/matchedM024.png,1,1.391630657,1,4,2,4
18,2,78,folder/matchedM019IN.png,4,4.921170179,1,3,1,3
18,2,79,folder/matchedM005IN.png,4,1.461057598,1,4,1,4
18,2,80,folder/matchedM024.png,2,1.499178762,1,3,1,3
18,2,81,folder/matchedM006SL.png,6,7.503195515,0,1,1,3
18,2,82,folder/matchedM020.png,1,1.599513412,1,2,2,2
18,2,83,folder/matchedM005SR.png,5,1.4641655,1,4,2,4
18,2,84,folder/matchedM021SL.png,6,8.086099901,0,4,1,2
18,2,85,folder/matchedM072IN.png,4,3.896694239,0,4,1,3
18,2,86,folder/matchedM067SR.png,6,5.735237734,0,3,1,1
18,2,87,folder/matchedM002SL.png,6,3.854103795,0,1,1,2
18,2,88,folder/matchedM016SL.png,6,1.961374354,1,3,1,3
18,2,89,folder/matchedM017.png,1,3.328161286,1,2,2,2
18,2,90,folder/matchedM006.png,1,2.573700217,1,1,2,1
18,2,91,folder/matchedM019SL.png,6,8.69948298,1,1,1,1
18,2,92,folder/matchedM003SR.png,6,8.40920599,0,1,1,4
18,2,93,folder/matchedM049IN.png,3,2.178344257,1,3,2,3
18,2,94,folder/matchedM006IN.png,4,2.158593171,1,3,1,3
18,2,95,folder/matchedM072SL.png,6,1.457458204,1,2,1,2
18,2,96,folder/matchedM005SR.png,6,1.305385737,1,3,1,3
19,2,1,folder/matchedM004IN.png,4,3.718333475,1,4,1,4
19,2,2,folder/matchedM067.png,1,2.735064054,1,3,2,3
19,2,3,folder/matchedM003.png,2,1.617472788,1,1,1,1
19,2,4,folder/matchedM008IN.png,4,4.071053184,1,4,1,4
19,2,5,folder/matchedM017IN.png,4,2.636552863,1,1,1,1
19,2,6,folder/matchedM049SL.png,5,9.249984923,1,1,2,1
19,2,7,folder/matchedM005.png,2,1.979219343,1,3,1,3
19,2,8,folder/matchedM017.png,1,1.852078142,1,3,2,3
19,2,9,folder/matchedM001.png,2,1.61603084,1,2,1,2
19,2,10,folder/matchedM020.png,1,1.545795772,1,1,2,1
19,2,11,folder/matchedM003SR.png,5,8.136014363,1,2,2,2
19,2,12,folder/matchedM067.png,2,5.043667553,1,4,1,4
19,2,13,folder/matchedM004SL.png,5,3.717278339,1,1,2,1
19,2,14,folder/matchedM008.png,2,3.44087255,1,4,1,4
19,2,15,folder/matchedM020IN.png,4,3.747443326,1,4,1,4
19,2,16,folder/matchedM006.png,2,1.83575544,1,2,1,2
19,2,17,folder/matchedM002IN.png,3,1.981952742,1,4,2,4
19,2,18,folder/matchedM002.png,1,1.89925331,1,4,2,4
19,2,19,folder/matchedM008SR.png,5,5.376310295,1,1,2,1
19,2,20,folder/matchedM006IN.png,3,1.896088792,1,1,2,1
19,2,21,folder/matchedM003SR.png,6,10.00010973,-1,1,1,0
19,2,22,folder/matchedM020.png,2,1.39064403,1,4,1,4
19,2,23,folder/matchedM001SR.png,5,9.965508737,1,4,2,4
19,2,24,folder/matchedM004SL.png,6,1.532886723,1,4,1,4
19,2,25,folder/matchedM017SR.png,5,9.668856821,1,1,2,1
19,2,26,folder/matchedM024IN.png,3,5.707164024,1,3,2,3
19,2,27,folder/matchedM006.png,1,1.538344324,1,4,2,4
19,2,28,folder/matchedM016.png,1,0.99498507,1,2,2,2
19,2,29,folder/matchedM021SL.png,5,9.861596091,1,2,2,2
19,2,30,folder/matchedM016SL.png,6,5.413850461,0,3,1,2
19,2,31,folder/matchedM003.png,1,2.626068408,1,4,2,4
19,2,32,folder/matchedM072.png,2,1.323078756,1,2,1,2
19,2,33,folder/matchedM019SL.png,6,10.02819078,1,4,1,4
19,2,34,folder/matchedM001.png,1,1.565084289,1,2,2,2
19,2,35,folder/matchedM002SL.png,5,3.697819904,1,1,2,1
19,2,36,folder/matchedM021SL.png,6,6.671342111,1,4,1,4
19,2,37,folder/matchedM049IN.png,4,8.902450855,1,3,1,3
19,2,38,folder/matchedM020IN.png,3,3.665087468,1,4,2,4
19,2,39,folder/matchedM005IN.png,3,2.900795546,1,4,2,4
19,2,40,folder/matchedM072.png,1,3.500387226,1,3,2,3
19,2,41,folder/matchedM019IN.png,3,9.775239986,1,4,2,4
19,2,42,folder/matchedM019.png,1,1.739458929,1,2,2,2
19,2,43,folder/matchedM004.png,2,3.490512338,1,3,1,3
19,2,44,folder/matchedM016IN.png,4,9.844968174,1,3,1,3
19,2,45,folder/matchedM021.png,1,1.727788993,1,1,2,1
19,2,46,folder/matchedM024.png,2,2.312205331,1,3,1,3
19,2,47,folder/matchedM049.png,1,2.523685731,1,3,2,3
19,2,48,folder/matchedM002.png,2,1.230193685,1,1,1,1
19,2,49,folder/matchedM002IN.png,4,1.874895235,1,3,1,3
19,2,50,folder/matchedM008SR.png,6,6.694588265,1,2,1,2
19,2,51,folder/matchedM021.png,2,2.74747938,1,4,1,4
19,2,52,folder/matchedM005SR.png,5,3.340770541,1,1,2,1
19,2,53,folder/matchedM067SR.png,5,6.319170751,1,1,2,1
19,2,54,folder/matchedM004.png,1,2.033895725,1,3,2,3
19,2,55,folder/matchedM008IN.png,3,4.323860494,1,1,2,1
19,2,56,folder/matchedM008.png,1,1.985486387,1,3,2,3
19,2,57,folder/matchedM019SL.png,5,9.343845447,1,4,2,4
19,2,58,folder/matchedM021IN.png,3,9.989726418,1,3,2,3
19,2,59,folder/matchedM049IN.png,3,4.7937954,1,1,2,1
19,2,60,folder/matchedM001IN.png,3,1.46621864,1,2,2,2
19,2,61,folder/matchedM072SL.png,5,1.592584147,1,2,2,2
19,2,62,folder/matchedM001SR.png,6,6.796521957,1,3,1,3
19,2,63,folder/matchedM024SR.png,6,10.00442545,-1,4,1,0
19,2,64,folder/matchedM006SL.png,5,8.862126136,1,3,2,3
19,2,65,folder/matchedM016IN.png,3,2.981467056,1,3,2,3
19,2,66,folder/matchedM067SR.png,6,8.258253484,1,3,1,3
19,2,67,folder/matchedM016SL.png,5,2.216743812,1,4,2,4
19,2,68,folder/matchedM017.png,2,2.58237821,1,3,1,3
19,2,69,folder/matchedM021IN.png,4,9.959555893,0,2,1,3
19,2,70,folder/matchedM067IN.png,4,10.0272777,-1,4,1,0
19,2,71,folder/matchedM072SL.png,6,5.731728939,1,3,1,3
19,2,72,folder/matchedM003IN.png,3,3.031144412,0,4,2,3
19,2,73,folder/matchedM024.png,1,1.720588176,1,1,2,1
19,2,74,folder/matchedM019IN.png,4,10.02568206,-1,4,1,0
19,2,75,folder/matchedM024SR.png,5,7.53271094,1,2,2,2
19,2,76,folder/matchedM004IN.png,3,2.348175052,1,1,2,1
19,2,77,folder/matchedM020SR.png,5,10.01645615,-1,3,2,0
19,2,78,folder/matchedM049SL.png,6,3.462434861,1,2,1,2
19,2,79,folder/matchedM024IN.png,4,2.666698603,1,3,1,3
19,2,80,folder/matchedM020SR.png,6,9.932563735,1,3,1,3
19,2,81,folder/matchedM006SL.png,6,8.999270351,1,3,1,3
19,2,82,folder/matchedM005IN.png,4,3.256190944,1,2,1,2
19,2,83,folder/matchedM006IN.png,4,10.00455886,-1,3,1,0
19,2,84,folder/matchedM017IN.png,3,10.02495945,-1,1,2,0
19,2,85,folder/matchedM017SR.png,6,5.568930795,1,3,1,3
19,2,86,folder/matchedM067IN.png,3,1.99496052,1,1,2,1
19,2,87,folder/matchedM019.png,2,1.539702493,1,4,1,4
19,2,88,folder/matchedM072IN.png,3,2.999053423,1,2,2,2
19,2,89,folder/matchedM005.png,1,1.497352545,1,3,2,3
19,2,90,folder/matchedM049.png,2,1.29786826,1,2,1,2
19,2,91,folder/matchedM002SL.png,6,2.824979781,1,1,1,1
19,2,92,folder/matchedM005SR.png,6,5.028984245,1,2,1,2
19,2,93,folder/matchedM072IN.png,4,2.170697506,1,1,1,1
19,2,94,folder/matchedM016.png,2,1.511999146,1,1,1,1
19,2,95,folder/matchedM001IN.png,4,1.870620215,1,2,1,2
19,2,96,folder/matchedM003IN.png,4,9.746638587,1,4,1,4
20,2,1,folder/matchedM003IN.png,3,1.324804411,1,4,2,4
20,2,2,folder/matchedM016.png,1,1.380537215,1,1,2,1
20,2,3,folder/matchedM019.png,2,1.600345172,1,1,1,1
20,2,4,folder/matchedM005.png,1,1.662276297,1,3,2,3
20,2,5,folder/matchedM005IN.png,3,3.064703869,1,3,2,3
20,2,6,folder/matchedM001IN.png,3,0.701397098,1,4,2,4
20,2,7,folder/matchedM020.png,2,1.296467926,1,2,1,2
20,2,8,folder/matchedM067.png,2,1.13064961,1,4,1,4
20,2,9,folder/matchedM067SR.png,5,10.0047003,-1,4,2,0
20,2,10,folder/matchedM004.png,2,2.18551913,1,3,1,3
20,2,11,folder/matchedM067IN.png,4,1.696246637,1,3,1,3
20,2,12,folder/matchedM008IN.png,3,4.518077959,0,4,2,3
20,2,13,folder/matchedM024IN.png,4,0.860605152,1,1,1,1
20,2,14,folder/matchedM049SL.png,6,1.310615319,0,3,1,4
20,2,15,folder/matchedM016IN.png,4,1.691574109,1,3,1,3
20,2,16,folder/matchedM006SL.png,6,2.008656387,0,3,1,4
20,2,17,folder/matchedM016SL.png,6,1.390509537,1,4,1,4
20,2,18,folder/matchedM008.png,2,2.018696261,0,3,1,4
20,2,19,folder/matchedM020SR.png,6,1.836178802,1,4,1,4
20,2,20,folder/matchedM005SR.png,5,4.006117063,1,4,2,4
20,2,21,folder/matchedM067SR.png,6,1.610184141,1,4,1,4
20,2,22,folder/matchedM002.png,2,1.380618448,1,4,1,4
20,2,23,folder/matchedM001SR.png,5,1.180275511,1,2,2,2
20,2,24,folder/matchedM067.png,1,4.861629266,1,4,2,4
20,2,25,folder/matchedM002SL.png,5,1.453946911,1,4,2,4
20,2,26,folder/matchedM019.png,1,1.750469383,1,1,2,1
20,2,27,folder/matchedM008.png,1,0.96996158,1,3,2,3
20,2,28,folder/matchedM003.png,2,1.289753709,1,3,1,3
20,2,29,folder/matchedM017IN.png,4,1.646107174,1,3,1,3
20,2,30,folder/matchedM005SR.png,6,1.26825688,1,1,1,1
20,2,31,folder/matchedM001.png,2,0.949726919,1,3,1,3
20,2,32,folder/matchedM005.png,2,1.459850811,1,2,1,2
20,2,33,folder/matchedM020IN.png,3,5.290029706,1,4,2,4
20,2,34,folder/matchedM049IN.png,4,1.537662686,1,1,1,1
20,2,35,folder/matchedM003.png,1,3.12845151,1,4,2,4
20,2,36,folder/matchedM049SL.png,5,0.710296953,1,2,2,2
20,2,37,folder/matchedM021IN.png,4,1.58591104,1,2,1,2
20,2,38,folder/matchedM019IN.png,4,1.597037459,1,2,1,2
20,2,39,folder/matchedM006.png,2,2.410124341,0,3,1,4
20,2,40,folder/matchedM002IN.png,3,0.758985309,1,2,2,2
20,2,41,folder/matchedM016SL.png,5,3.900706974,1,1,2,1
20,2,42,folder/matchedM004IN.png,3,0.939826248,1,2,2,2
20,2,43,folder/matchedM024.png,1,1.759561753,1,3,2,3
20,2,44,folder/matchedM072IN.png,3,1.738801613,1,1,2,1
20,2,45,folder/matchedM001SR.png,6,2.209630491,1,1,1,1
20,2,46,folder/matchedM003SR.png,5,1.409804069,1,2,2,2
20,2,47,folder/matchedM072SL.png,6,1.599612352,1,1,1,1
20,2,48,folder/matchedM006SL.png,5,2.029697304,0,4,2,3
20,2,49,folder/matchedM008IN.png,4,1.608639504,1,3,1,3
20,2,50,folder/matchedM002IN.png,4,0.959213115,1,3,1,3
20,2,51,folder/matchedM017SR.png,6,1.026928459,1,1,1,1
20,2,52,folder/matchedM049IN.png,3,2.179945037,1,4,2,4
20,2,53,folder/matchedM003SR.png,6,1.619109729,0,2,1,1
20,2,54,folder/matchedM021SL.png,6,1.497931874,0,2,1,1
20,2,55,folder/matchedM008SR.png,5,2.490405332,1,1,2,1
20,2,56,folder/matchedM019SL.png,6,2.971759999,1,3,1,3
20,2,57,folder/matchedM019IN.png,3,0.866522127,1,2,2,2
20,2,58,folder/matchedM019SL.png,5,0.778829873,0,3,2,2
20,2,59,folder/matchedM021SL.png,5,0.817500998,1,3,2,3
20,2,60,folder/matchedM021IN.png,3,0.669780267,1,3,2,3
20,2,61,folder/matchedM006IN.png,3,0.558997728,1,2,2,2
20,2,62,folder/matchedM017SR.png,5,4.556201822,1,4,2,4
20,2,63,folder/matchedM017.png,2,2.459624679,0,2,1,1
20,2,64,folder/matchedM004SL.png,6,1.741702505,0,3,1,4
20,2,65,folder/matchedM006IN.png,4,1.9293331,0,2,1,1
20,2,66,folder/matchedM049.png,2,1.059426831,0,2,1,1
20,2,67,folder/matchedM020IN.png,4,1.171903466,0,3,1,4
20,2,68,folder/matchedM001IN.png,4,1.440286283,0,3,1,4
20,2,69,folder/matchedM002SL.png,6,0.998292539,1,1,1,1
20,2,70,folder/matchedM017IN.png,3,0.789048803,1,3,2,3
20,2,71,folder/matchedM008SR.png,6,1.380000946,0,3,1,4
20,2,72,folder/matchedM006.png,1,1.509061315,0,1,2,2
20,2,73,folder/matchedM021.png,1,1.856289816,0,1,2,2
20,2,74,folder/matchedM004.png,1,2.701836413,0,4,2,3
20,2,75,folder/matchedM004IN.png,4,1.027882346,1,4,1,4
20,2,76,folder/matchedM002.png,1,6.780913436,0,4,2,2
20,2,77,folder/matchedM024IN.png,3,6.479345786,1,1,2,1
20,2,78,folder/matchedM024.png,2,1.238395258,1,1,1,1
20,2,79,folder/matchedM020.png,1,1.880065265,1,3,2,3
20,2,80,folder/matchedM024SR.png,6,1.090285611,1,1,1,1
20,2,81,folder/matchedM020SR.png,5,2.82013402,1,4,2,4
20,2,82,folder/matchedM024SR.png,5,1.319496058,1,2,2,2
20,2,83,folder/matchedM067IN.png,3,2.64951604,1,1,2,1
20,2,84,folder/matchedM072.png,2,1.879524282,1,2,1,2
20,2,85,folder/matchedM072.png,1,1.869819117,0,4,2,3
20,2,86,folder/matchedM072IN.png,4,2.339875276,0,2,1,1
20,2,87,folder/matchedM016IN.png,3,1.709438432,0,1,2,2
20,2,88,folder/matchedM001.png,1,2.959965838,0,3,2,2
20,2,89,folder/matchedM005IN.png,4,1.379363922,1,1,1,1
20,2,90,folder/matchedM004SL.png,5,2.700316501,1,1,2,1
20,2,91,folder/matchedM016.png,2,0.826161245,1,1,1,1
20,2,92,folder/matchedM017.png,1,0.799311913,1,4,2,4
20,2,93,folder/matchedM049.png,1,3.22734146,1,3,2,3
20,2,94,folder/matchedM021.png,2,5.440871463,1,1,1,1
20,2,95,folder/matchedM003IN.png,4,1.7592731,1,1,1,1
20,2,96,folder/matchedM072SL.png,5,0.929757912,1,2,2,2
21,2,1,folder/matchedM003.png,1,0.881351225,1,2,2,2
21,2,2,folder/matchedM016.png,1,0.647880718,1,3,2,3
21,2,3,folder/matchedM004SL.png,6,0.958363459,1,2,1,2
21,2,4,folder/matchedM008IN.png,3,0.797499535,1,4,2,4
21,2,5,folder/matchedM008IN.png,4,0.976361667,1,3,1,3
21,2,6,folder/matchedM019.png,2,0.615185117,1,4,1,4
21,2,7,folder/matchedM008.png,2,1.293796728,0,4,1,1
21,2,8,folder/matchedM049.png,2,1.426533354,1,1,1,1
21,2,9,folder/matchedM020.png,1,0.640644969,1,3,2,3
21,2,10,folder/matchedM008SR.png,6,0.610085661,1,1,1,1
21,2,11,folder/matchedM002.png,2,0.653327743,1,4,1,4
21,2,12,folder/matchedM001.png,1,0.655593938,1,1,2,1
21,2,13,folder/matchedM004SL.png,5,0.702393143,1,3,2,3
21,2,14,folder/matchedM049IN.png,4,0.660731232,1,3,1,3
21,2,15,folder/matchedM002SL.png,6,0.493599195,1,1,1,1
21,2,16,folder/matchedM001SR.png,5,1.555485791,1,1,2,1
21,2,17,folder/matchedM020IN.png,4,0.57419587,1,1,1,1
21,2,18,folder/matchedM020SR.png,5,0.560462844,1,1,2,1
21,2,19,folder/matchedM003.png,2,0.577273393,1,4,1,4
21,2,20,folder/matchedM002.png,1,0.65872299,1,3,2,3
21,2,21,folder/matchedM017.png,1,0.55455796,1,1,2,1
21,2,22,folder/matchedM003SR.png,5,0.522472546,1,1,2,1
21,2,23,folder/matchedM008SR.png,5,0.789629092,1,2,2,2
21,2,24,folder/matchedM019.png,1,0.559427167,1,1,2,1
21,2,25,folder/matchedM067SR.png,5,0.595648948,1,4,2,4
21,2,26,folder/matchedM020SR.png,6,0.661011626,1,2,1,2
21,2,27,folder/matchedM072.png,2,0.745462815,1,2,1,2
21,2,28,folder/matchedM017SR.png,6,0.6260567,1,2,1,2
21,2,29,folder/matchedM016.png,2,0.63997332,1,4,1,4
21,2,30,folder/matchedM024.png,1,0.626868705,1,1,2,1
21,2,31,folder/matchedM016SL.png,5,0.532333484,1,4,2,4
21,2,32,folder/matchedM021SL.png,6,0.570497099,1,4,1,4
21,2,33,folder/matchedM072IN.png,3,0.655942358,1,3,2,3
21,2,34,folder/matchedM067.png,1,0.562165404,1,2,2,2
21,2,35,folder/matchedM017IN.png,4,0.53157852,1,4,1,4
21,2,36,folder/matchedM020IN.png,3,0.56192244,1,3,2,3
21,2,37,folder/matchedM003IN.png,4,0.699660933,1,3,1,3
21,2,38,folder/matchedM008.png,1,0.62518075,1,2,2,2
21,2,39,folder/matchedM006SL.png,6,0.498615493,1,1,1,1
21,2,40,folder/matchedM019SL.png,5,0.590677212,1,4,2,4
21,2,41,folder/matchedM021IN.png,3,0.587009325,1,3,2,3
21,2,42,folder/matchedM003SR.png,6,0.848654992,1,2,1,2
21,2,43,folder/matchedM072SL.png,6,0.673939475,1,3,1,3
21,2,44,folder/matchedM016IN.png,4,0.628946825,1,3,1,3
21,2,45,folder/matchedM021IN.png,4,0.594041073,1,3,1,3
21,2,46,folder/matchedM019IN.png,3,0.631529868,1,1,2,1
21,2,47,folder/matchedM001SR.png,6,1.080307642,1,2,1,2
21,2,48,folder/matchedM024SR.png,5,0.545456131,1,4,2,4
21,2,49,folder/matchedM006IN.png,3,0.597763391,1,3,2,3
21,2,50,folder/matchedM049SL.png,5,0.653062003,1,2,2,2
21,2,51,folder/matchedM006.png,2,0.673291098,1,2,1,2
21,2,52,folder/matchedM001.png,2,0.443924379,1,4,1,4
21,2,53,folder/matchedM005IN.png,3,0.497905008,1,4,2,4
21,2,54,folder/matchedM024IN.png,3,0.542328343,1,4,2,4
21,2,55,folder/matchedM003IN.png,3,0.614586005,1,2,2,2
21,2,56,folder/matchedM072SL.png,5,0.632674312,1,3,2,3
21,2,57,folder/matchedM021.png,2,0.579187959,1,4,1,4
21,2,58,folder/matchedM005SR.png,5,0.740131324,1,1,2,1
21,2,59,folder/matchedM005SR.png,6,1.083994837,1,2,1,2
21,2,60,folder/matchedM072.png,1,0.544387546,1,3,2,3
21,2,61,folder/matchedM067SR.png,6,0.502598721,1,3,1,3
21,2,62,folder/matchedM006.png,1,0.615923016,1,1,2,1
21,2,63,folder/matchedM004IN.png,4,0.519687662,1,3,1,3
21,2,64,folder/matchedM067.png,2,0.536321162,1,2,1,2
21,2,65,folder/matchedM004IN.png,3,0.479209701,1,3,2,3
21,2,66,folder/matchedM002SL.png,5,0.470828162,1,3,2,3
21,2,67,folder/matchedM049IN.png,3,0.3922617,1,3,2,3
21,2,68,folder/matchedM049.png,1,0.471407853,1,4,2,4
21,2,69,folder/matchedM004.png,1,0.489865275,1,2,2,2
21,2,70,folder/matchedM005.png,2,0.604408606,1,1,1,1
21,2,71,folder/matchedM024SR.png,6,0.546696622,1,3,1,3
21,2,72,folder/matchedM004.png,2,0.688429688,1,2,1,2
21,2,73,folder/matchedM006IN.png,4,0.456230615,1,1,1,1
21,2,74,folder/matchedM016IN.png,3,0.607731911,1,4,2,4
21,2,75,folder/matchedM067IN.png,4,0.462284855,1,4,1,4
21,2,76,folder/matchedM006SL.png,5,0.600088391,1,3,2,3
21,2,77,folder/matchedM017.png,2,0.439248604,1,4,1,4
21,2,78,folder/matchedM001IN.png,4,0.526309743,1,2,1,2
21,2,79,folder/matchedM002IN.png,4,0.727543901,1,2,1,2
21,2,80,folder/matchedM067IN.png,3,0.38156066,0,2,2,4
21,2,81,folder/matchedM017SR.png,5,0.52839588,1,2,2,2
21,2,82,folder/matchedM019IN.png,4,0.552058228,0,3,1,4
21,2,83,folder/matchedM017IN.png,3,0.704183868,1,3,2,3
21,2,84,folder/matchedM021.png,1,0.562811873,1,4,2,4
21,2,85,folder/matchedM020.png,2,0.620260852,1,1,1,1
21,2,86,folder/matchedM005.png,1,0.667029062,1,2,2,2
21,2,87,folder/matchedM019SL.png,6,0.601039504,1,1,1,1
21,2,88,folder/matchedM072IN.png,4,0.496351548,1,1,1,1
21,2,89,folder/matchedM002IN.png,3,0.656145692,1,1,2,1
21,2,90,folder/matchedM005IN.png,4,0.599395833,1,4,1,4
21,2,91,folder/matchedM049SL.png,6,1.409434963,1,2,1,2
21,2,92,folder/matchedM024.png,2,1.358852794,1,1,1,1
21,2,93,folder/matchedM024IN.png,4,0.560885528,1,1,1,1
21,2,94,folder/matchedM016SL.png,6,1.103377466,1,2,1,2
21,2,95,folder/matchedM021SL.png,5,0.621192357,1,1,2,1
21,2,96,folder/matchedM001IN.png,3,0.983507389,1,4,2,4
22,2,1,folder/matchedM020SR.png,6,1.193870592,1,1,1,1
22,2,2,folder/matchedM003.png,1,1.280176811,1,2,2,2
22,2,3,folder/matchedM017.png,2,1.862520108,1,3,1,3
22,2,4,folder/matchedM017IN.png,3,1.948924555,1,3,2,3
22,2,5,folder/matchedM005IN.png,4,1.719630748,1,2,1,2
22,2,6,folder/matchedM006SL.png,6,1.868023889,1,3,1,3
22,2,7,folder/matchedM017.png,1,1.714489903,1,2,2,2
22,2,8,folder/matchedM004.png,2,1.375566277,1,3,1,3
22,2,9,folder/matchedM003IN.png,4,3.044387739,1,3,1,3
22,2,10,folder/matchedM049SL.png,6,1.73721843,1,4,1,4
22,2,11,folder/matchedM021SL.png,5,4.037293488,1,1,2,1
22,2,12,folder/matchedM024.png,2,1.732278586,1,2,1,2
22,2,13,folder/matchedM003IN.png,3,2.194938005,1,2,2,2
22,2,14,folder/matchedM003.png,2,1.489875821,1,3,1,3
22,2,15,folder/matchedM067IN.png,3,1.60952047,1,4,2,4
22,2,16,folder/matchedM001SR.png,5,2.919970539,1,4,2,4
22,2,17,folder/matchedM001SR.png,6,1.801742229,1,3,1,3
22,2,18,folder/matchedM017SR.png,6,1.380064817,1,2,1,2
22,2,19,folder/matchedM003SR.png,6,1.948002043,1,3,1,3
22,2,20,folder/matchedM024.png,1,1.378065223,1,2,2,2
22,2,21,folder/matchedM072IN.png,4,1.687147752,1,4,1,4
22,2,22,folder/matchedM067SR.png,6,1.495230529,1,1,1,1
22,2,23,folder/matchedM005.png,2,1.281987664,1,3,1,3
22,2,24,folder/matchedM016SL.png,6,1.431757846,1,2,1,2
22,2,25,folder/matchedM024SR.png,6,1.296721801,1,1,1,1
22,2,26,folder/matchedM067SR.png,5,2.438140879,1,2,2,2
22,2,27,folder/matchedM019IN.png,4,1.507134096,1,3,1,3
22,2,28,folder/matchedM019SL.png,6,1.835344765,1,3,1,3
22,2,29,folder/matchedM005IN.png,3,1.420748298,1,2,2,2
22,2,30,folder/matchedM002SL.png,6,1.159131391,1,1,1,1
22,2,31,folder/matchedM001.png,1,1.352754467,1,1,2,1
22,2,32,folder/matchedM049IN.png,4,1.604695166,1,3,1,3
22,2,33,folder/matchedM004SL.png,5,1.847230988,1,4,2,4
22,2,34,folder/matchedM005SR.png,5,1.681126463,1,3,2,3
22,2,35,folder/matchedM024IN.png,3,1.430112261,1,3,2,3
22,2,36,folder/matchedM016.png,2,1.499689997,1,4,1,4
22,2,37,folder/matchedM006IN.png,4,1.786490828,1,1,1,1
22,2,38,folder/matchedM006.png,2,1.439876047,1,4,1,4
22,2,39,folder/matchedM002SL.png,5,1.438674986,1,3,2,3
22,2,40,folder/matchedM004IN.png,4,1.611603149,1,2,1,2
22,2,41,folder/matchedM020IN.png,4,1.465606851,1,1,1,1
22,2,42,folder/matchedM021.png,2,1.398986321,1,4,1,4
22,2,43,folder/matchedM006SL.png,5,1.815549611,1,4,2,4
22,2,44,folder/matchedM072SL.png,5,2.760380061,1,1,2,1
22,2,45,folder/matchedM005.png,1,1.269368624,1,2,2,2
22,2,46,folder/matchedM049.png,1,1.877937531,1,1,2,1
22,2,47,folder/matchedM067.png,2,1.397113175,1,4,1,4
22,2,48,folder/matchedM016.png,1,1.131772172,1,2,2,2
22,2,49,folder/matchedM021IN.png,3,1.278041112,1,4,2,4
22,2,50,folder/matchedM008.png,1,1.28753653,1,2,2,2
22,2,51,folder/matchedM021.png,1,1.541786566,1,1,2,1
22,2,52,folder/matchedM072SL.png,6,1.921238253,1,1,1,1
22,2,53,folder/matchedM017IN.png,4,1.330465366,1,4,1,4
22,2,54,folder/matchedM017SR.png,5,1.367189579,1,2,2,2
22,2,55,folder/matchedM008IN.png,4,1.274215315,1,4,1,4
22,2,56,folder/matchedM006.png,1,1.230149535,1,4,2,4
22,2,57,folder/matchedM067.png,1,2.045881118,1,4,2,4
22,2,58,folder/matchedM049.png,2,1.620158335,1,4,1,4
22,2,59,folder/matchedM001.png,2,2.290831007,1,3,1,3
22,2,60,folder/matchedM002.png,1,1.469416463,1,2,2,2
22,2,61,folder/matchedM072.png,2,1.656178921,1,1,1,1
22,2,62,folder/matchedM072IN.png,3,1.761213506,1,4,2,4
22,2,63,folder/matchedM006IN.png,3,1.408941274,1,2,2,2
22,2,64,folder/matchedM021IN.png,4,1.626670776,1,2,1,2
22,2,65,folder/matchedM005SR.png,6,1.103174726,1,1,1,1
22,2,66,folder/matchedM020IN.png,3,1.419660144,1,2,2,2
22,2,67,folder/matchedM002IN.png,4,1.440115575,1,3,1,3
22,2,68,folder/matchedM049IN.png,3,1.744175306,1,4,2,4
22,2,69,folder/matchedM049SL.png,5,1.587768594,1,1,2,1
22,2,70,folder/matchedM008SR.png,6,1.536612588,1,1,1,1
22,2,71,folder/matchedM008.png,2,1.324877345,1,1,1,1
22,2,72,folder/matchedM019.png,1,1.428339291,1,4,2,4
22,2,73,folder/matchedM019.png,2,2.627722166,1,3,1,3
22,2,74,folder/matchedM016SL.png,5,1.866537534,1,3,2,3
22,2,75,folder/matchedM008IN.png,3,1.611906505,1,1,2,1
22,2,76,folder/matchedM019IN.png,3,2.742950408,1,1,2,1
22,2,77,folder/matchedM004SL.png,6,1.369911805,1,3,1,3
22,2,78,folder/matchedM003SR.png,5,5.301968594,1,4,2,4
22,2,79,folder/matchedM024IN.png,4,2.098608642,1,3,1,3
22,2,80,folder/matchedM019SL.png,5,2.852477401,1,3,2,3
22,2,81,folder/matchedM001IN.png,4,1.603933633,1,1,1,1
22,2,82,folder/matchedM004.png,1,1.147560039,1,1,2,1
