ID,Trial,TrialNumber,RT,IsCOrrect,FaceGabor,UpDown,MaskKind,MaskSide,ScreenLocation,Block
42,22,38,10.01370105,-1,1,0,2,1,6,1
42,23,24,10.00154438,-1,1,0,0,2,6,1
42,24,133,10.00557014,-1,1,1,2,1,7,1
42,25,35,10.01396489,-1,1,1,0,2,6,1
42,26,4,1.987834572,0,1,0,2,2,6,1
42,27,144,6.872295607,0,1,0,0,2,7,1
42,28,88,10.00503824,-1,1,0,0,2,6.5,1
42,29,26,10.00209016,-1,1,0,2,1,6,1
42,30,73,8.264399731,0,1,1,2,1,6.5,1
42,31,61,10.00550674,-1,1,1,0,1,6.5,1
42,32,60,10.0086121,-1,1,0,2,2,6.5,1
42,33,127,10.00071423,-1,1,1,0,2,7,1
42,34,97,7.406642867,1,1,1,0,1,7,1
42,35,143,10.01637775,-1,1,1,0,2,7,1
42,36,5,10.01285611,-1,1,1,0,1,6,1
42,37,43,10.00495824,-1,1,1,0,2,6,1
42,38,117,8.756424282,1,1,1,0,1,7,1
42,39,98,10.00805363,-1,1,0,0,1,7,1
42,40,103,10.00854991,-1,1,1,2,2,7,1
42,41,25,10.00689596,-1,1,1,2,1,6,1
42,42,109,10.01522882,-1,1,1,0,1,7,1
42,43,121,10.00376072,-1,1,1,2,1,7,1
42,44,76,1.13892617,1,1,0,0,2,6.5,1
42,45,93,9.936245006,1,1,1,2,1,6.5,1
42,46,15,10.00623486,-1,1,1,2,2,6,1
42,47,20,10.00815718,-1,1,0,2,2,6,1
42,48,94,4.090079108,1,1,0,2,1,6.5,1
42,49,10,10.00155917,-1,1,0,0,1,6,1
42,50,107,10.00977672,-1,1,1,2,2,7,1
42,51,142,2.066643302,1,1,0,2,1,7,1
42,52,21,10.00206027,-1,1,1,0,1,6,1
42,53,141,2.21620109,1,1,1,2,1,7,1
42,54,54,8.718608517,0,1,0,0,1,6.5,1
42,55,7,5.476548496,1,1,1,2,2,6,1
42,56,82,10.01506913,-1,1,0,2,1,6.5,1
42,57,96,10.00680238,-1,1,0,0,2,6.5,1
42,58,72,10.00995784,-1,1,0,0,2,6.5,1
42,59,99,10.00190843,-1,1,1,2,2,7,1
42,60,108,10.01505011,-1,1,0,2,2,7,1
42,61,110,10.00418304,-1,1,0,0,1,7,1
42,62,84,2.326768228,1,1,0,0,2,6.5,1
42,63,140,3.658291237,1,1,0,0,2,7,1
42,64,33,10.00152294,-1,1,1,2,1,6,1
42,65,136,10.00153049,-1,1,0,0,2,7,1
42,66,75,10.00307396,-1,1,1,0,2,6.5,1
42,67,95,10.00672812,-1,1,1,0,2,6.5,1
42,68,56,8.867662481,0,1,0,2,2,6.5,1
42,69,120,10.00546478,-1,1,0,0,2,7,1
42,70,80,8.836294091,1,1,0,0,2,6.5,1
42,71,45,3.518528279,1,1,1,2,1,6,1
42,72,101,10.0038863,-1,1,1,0,1,7,1
42,73,131,10.00550191,-1,1,1,0,2,7,1
42,74,92,10.01231063,-1,1,0,0,2,6.5,1
42,75,77,9.527339007,1,1,1,2,1,6.5,1
42,76,86,10.00065174,-1,1,0,2,1,6.5,1
42,77,135,10.00394365,-1,1,1,0,2,7,1
42,78,57,10.01496438,-1,1,1,0,1,6.5,1
42,79,124,10.00967287,-1,1,0,0,2,7,1
42,80,67,10.00161018,-1,1,1,2,2,6.5,1
42,81,2,10.01281415,-1,1,0,0,1,6,1
42,82,111,10.01206279,-1,1,1,2,2,7,1
42,83,36,10.01600342,-1,1,0,0,2,6,1
42,84,74,10.00084886,-1,1,0,2,1,6.5,1
42,85,69,10.00494436,-1,1,1,0,1,6.5,1
42,86,13,10.00781516,-1,1,1,0,1,6,1
42,87,17,10.01220165,-1,1,1,0,1,6,1
42,88,83,10.01273114,-1,1,1,0,2,6.5,1
42,89,32,10.00392373,-1,1,0,0,2,6,1
42,90,139,10.00779191,-1,1,1,0,2,7,1
42,91,55,10.01076414,-1,1,1,2,2,6.5,1
42,92,90,7.998573958,0,1,0,2,1,6.5,1
42,93,58,10.01605806,-1,1,0,0,1,6.5,1
42,94,105,6.930380545,1,1,1,0,1,7,1
42,95,115,9.060689185,1,1,1,2,2,7,1
42,96,129,1.56841559,1,1,1,2,1,7,1
42,97,114,9.456698019,1,1,0,0,1,7,1
42,98,118,10.00783025,-1,1,0,0,1,7,1
42,99,40,10.00967529,-1,1,0,0,2,6,1
42,100,71,10.00511703,-1,1,1,0,2,6.5,1
42,101,78,10.01614802,-1,1,0,2,1,6.5,1
42,102,51,10.00286084,-1,1,1,2,2,6.5,1
42,103,91,10.00478376,-1,1,1,0,2,6.5,1
42,104,112,10.00933176,-1,1,0,2,2,7,1
42,105,126,7.506702457,1,1,0,2,1,7,1
42,106,37,8.548521946,1,1,1,2,1,6,1
42,107,79,10.01024703,-1,1,1,0,2,6.5,1
42,108,44,9.296776977,0,1,0,0,2,6,1
42,109,16,5.095566532,1,1,0,2,2,6,1
42,110,89,5.029199141,1,1,1,2,1,6.5,1
42,111,138,10.0079839,-1,1,0,2,1,7,1
42,112,106,6.056942354,1,1,0,0,1,7,1
42,113,134,4.860795202,1,1,0,2,1,7,1
42,114,3,1.670550246,1,1,1,2,2,6,1
42,115,46,10.006307,-1,1,0,2,1,6,1
42,116,48,10.00039334,-1,1,0,0,2,6,1
42,117,81,2.903077159,1,1,1,2,1,6.5,1
42,118,102,10.01545492,-1,1,0,0,1,7,1
42,119,41,2.48809237,1,1,1,2,1,6,1
42,120,125,3.181521469,1,1,1,2,1,7,1
42,121,9,4.935998075,1,1,1,0,1,6,1
42,122,11,3.346657043,1,1,1,2,2,6,1
42,123,6,1.68642145,1,1,0,0,1,6,1
42,124,128,10.00630006,-1,1,0,0,2,7,1
42,125,31,2.08406824,1,1,1,0,2,6,1
42,126,23,3.09636951,1,1,1,0,2,6,1
42,127,119,7.896608351,1,1,1,0,2,7,1
42,128,22,7.310284526,1,1,0,0,1,6,1
42,129,116,10.01531848,-1,1,0,2,2,7,1
42,130,50,10.00629523,-1,1,0,0,1,6.5,1
42,131,70,1.90758199,1,1,0,0,1,6.5,1
42,132,64,3.173889852,1,1,0,2,2,6.5,1
42,133,123,2.459923216,1,1,1,0,2,7,1
42,134,104,2.063844951,1,1,0,2,2,7,1
42,135,132,10.00259429,-1,1,0,0,2,7,1
42,136,59,1.971959443,1,1,1,2,2,6.5,1
42,137,122,2.270716396,1,1,0,2,1,7,1
42,138,137,1.732356054,1,1,1,2,1,7,1
42,139,47,10.00181395,-1,1,1,0,2,6,1
42,140,34,7.60349187,1,1,0,2,1,6,1
42,141,1,1.741840258,1,1,1,0,1,6,1
42,142,27,2.193137491,1,1,1,0,2,6,1
42,143,100,10.01662287,-1,1,0,2,2,7,1
42,144,18,10.00388298,-1,1,0,0,1,6,1
42,1,68,3.193122397,1,1,0,0,1,7,2
42,2,92,3.010418195,1,1,0,2,2,7,2
42,3,138,2.884509637,1,1,0,0,2,6,2
42,4,129,2.63358606,1,1,1,0,2,6,2
42,5,74,2.589013803,1,1,0,0,2,7,2
42,6,47,2.479660189,1,1,1,2,2,6.5,2
42,7,66,2.213063436,1,1,0,2,2,7,2
42,8,69,2.486807906,1,1,1,2,2,7,2
42,9,101,2.381458318,1,1,1,2,1,6,2
42,10,34,2.600281465,1,1,0,0,1,6.5,2
42,11,81,2.635185678,1,1,1,0,2,7,2
42,12,73,2.586565322,1,1,1,0,2,7,2
42,13,31,2.80959324,1,1,1,2,2,6.5,2
42,14,135,2.475761215,1,1,1,2,1,6,2
42,15,117,2.459898764,1,1,1,2,2,6,2
42,16,32,2.049857124,1,1,0,2,2,6.5,2
42,17,76,1.998633427,1,1,0,2,1,7,2
42,18,84,2.045046497,1,1,0,2,1,7,2
42,19,107,2.538824922,1,1,1,0,2,6,2
42,20,144,2.272066064,1,1,0,2,1,6,2
42,21,113,2.138070666,1,1,1,2,1,6,2
42,22,46,2.851109952,1,1,0,0,1,6.5,2
42,23,90,2.675955258,1,1,0,0,1,7,2
42,24,97,2.07249448,1,1,1,2,1,6,2
42,25,127,2.240933737,1,1,1,2,1,6,2
42,26,132,2.196005272,1,1,0,2,1,6,2
42,27,133,2.469911546,1,1,1,0,2,6,2
42,28,87,2.107752185,1,1,1,2,2,7,2
42,29,26,2.606792837,1,1,0,0,1,6.5,2
42,30,136,2.265873469,1,1,0,2,1,6,2
42,31,128,2.187391062,1,1,0,2,1,6,2
42,32,123,2.15628198,1,1,1,2,1,6,2
42,33,89,2.503195915,1,1,1,0,1,7,2
42,34,78,2.380774579,1,1,0,0,2,7,2
42,35,111,2.419414755,1,1,1,0,2,6,2
42,36,77,2.430287871,1,1,1,0,2,7,2
42,37,140,2.574948093,1,1,0,2,1,6,2
42,38,88,2.747851428,0,1,0,2,2,7,2
42,39,23,2.505912157,1,1,1,2,1,6.5,2
42,40,143,2.254342877,1,1,1,2,1,6,2
42,41,137,2.437552111,1,1,1,0,2,6,2
42,42,71,2.058468617,1,1,1,2,1,7,2
42,43,125,3.251233297,1,1,1,0,2,6,2
42,44,142,2.89897744,1,1,0,0,2,6,2
42,45,56,2.637296063,1,1,0,0,1,7,2
42,46,109,2.165673207,1,1,1,2,1,6,2
42,47,35,2.186006075,1,1,1,2,2,6.5,2
42,48,28,2.142714056,1,1,0,2,2,6.5,2
42,49,15,2.79765814,1,1,1,0,1,6.5,2
42,50,105,2.112589679,1,1,1,2,1,6,2
42,51,40,2.172360268,1,1,0,2,2,6.5,2
42,52,27,2.079270895,1,1,1,2,2,6.5,2
42,53,70,2.364005608,1,1,0,2,2,7,2
42,54,41,2.407245705,1,1,1,0,1,6.5,2
42,55,52,2.962310417,1,1,0,0,2,7,2
42,56,8,2.275038292,1,1,0,0,1,6.5,2
42,57,106,2.149347082,1,1,0,2,1,6,2
42,58,100,2.537912666,1,1,0,0,2,6,2
42,59,11,10.00520517,-1,1,1,0,1,6.5,2
42,60,24,2.705951339,1,1,0,2,1,6.5,2
42,61,72,2.456883066,1,1,0,2,1,7,2
42,62,3,2.30532568,1,1,1,0,1,6.5,2
42,63,45,2.18247146,1,1,1,0,1,6.5,2
42,64,36,2.183444392,1,1,0,2,2,6.5,2
42,65,20,2.334540216,1,1,0,0,1,6.5,2
42,66,120,2.051185359,1,1,0,2,1,6,2
42,67,104,2.437687953,1,1,0,0,2,6,2
42,68,57,2.353297314,1,1,1,2,2,7,2
42,69,44,2.155639295,1,1,0,2,2,6.5,2
42,70,141,2.234106608,1,1,1,0,2,6,2
42,71,6,2.183596535,1,1,0,2,2,6.5,2
42,72,110,2.664278862,1,1,0,2,1,6,2
42,73,61,2.205172209,1,1,1,2,2,7,2
42,74,55,2.464736861,1,1,1,0,1,7,2
42,75,122,2.317913729,1,1,0,0,2,6,2
42,76,86,2.409300545,1,1,0,0,1,7,2
42,77,67,2.448634725,1,1,1,0,1,7,2
42,78,9,2.363574535,1,1,1,2,2,6.5,2
42,79,118,2.378830525,1,1,0,2,2,6,2
42,80,30,2.785923483,1,1,0,0,1,6.5,2
42,81,139,2.22098968,1,1,1,2,1,6,2
42,82,2,2.855299629,1,1,0,2,2,6.5,2
42,83,21,2.270544631,1,1,1,2,2,6.5,2
42,84,29,2.370611163,1,1,1,0,1,6.5,2
42,85,65,2.423409121,1,1,1,2,2,7,2
42,86,85,2.539131624,1,1,1,0,1,7,2
42,87,51,2.206339546,1,1,1,0,2,7,2
42,88,58,2.280548054,1,1,0,2,2,7,2
42,89,18,2.217013125,1,1,0,2,2,6.5,2
42,90,14,2.237675636,1,1,0,2,2,6.5,2
42,91,114,2.298560736,1,1,0,2,1,6,2
42,92,60,2.536048307,1,1,0,0,1,7,2
42,93,126,2.787507102,1,1,0,0,2,6,2
42,94,10,2.281990095,1,1,0,2,2,6.5,2
42,95,103,2.589943266,1,1,1,0,2,6,2
42,96,102,2.320012039,1,1,0,2,1,6,2
42,97,99,2.836592642,1,1,1,0,2,6,2
42,98,7,2.495517508,1,1,1,0,1,6.5,2
42,99,13,2.231857664,1,1,1,2,2,6.5,2
42,100,75,2.831612061,1,1,1,2,1,7,2
42,101,98,1.982468803,1,1,0,2,1,6,2
42,102,82,2.413985593,1,1,0,0,2,7,2
42,103,25,2.684790136,1,1,1,0,1,6.5,2
42,104,130,3.14557429,1,1,0,0,2,6,2
42,105,63,2.587063109,1,1,1,0,1,7,2
42,106,1,2.805431335,1,1,1,2,2,6.5,2
42,107,17,2.266290353,1,1,1,2,2,6.5,2
42,108,93,2.321858588,1,1,1,0,1,7,2
42,109,108,2.687086172,1,1,0,0,2,6,2
42,110,115,2.559485019,1,1,1,0,1,6,2
42,111,62,2.3631012,1,1,0,2,2,7,2
42,112,116,2.42282349,1,1,0,0,1,6,2
42,113,131,2.304184907,1,1,1,2,1,6,2
42,114,94,2.35708852,1,1,0,0,1,7,2
42,115,53,2.154299588,1,1,1,2,1,7,2
42,116,39,2.140838225,1,1,1,2,2,6.5,2
42,117,83,3.437481774,1,1,1,2,1,7,2
42,118,59,3.431691574,1,1,1,0,1,7,2
42,119,91,2.180625212,1,1,1,2,2,7,2
42,120,134,2.566047407,1,1,0,0,2,6,2
42,121,64,2.234556095,1,1,0,0,1,7,2
42,122,12,2.382638636,1,1,0,0,1,6.5,2
42,123,50,2.066026276,1,1,0,2,1,7,2
42,124,96,2.093713341,1,1,0,2,2,7,2
42,125,95,2.304738842,1,1,1,2,2,7,2
42,126,43,2.310494629,1,1,1,2,2,6.5,2
42,127,16,2.504370498,1,1,0,0,1,6.5,2
42,128,121,2.346731002,1,1,1,0,2,6,2
42,129,79,2.059436116,1,1,1,2,1,7,2
42,130,38,2.3344086,1,1,0,0,1,6.5,2
42,131,37,2.272090214,1,1,1,0,1,6.5,2
42,132,112,2.609432705,1,1,0,0,2,6,2
42,133,4,2.38653761,1,1,0,0,1,6.5,2
42,134,49,2.406893722,1,1,1,2,1,7,2
42,135,119,2.706310265,1,1,1,2,1,6,2
42,136,19,2.505329242,1,1,1,0,1,6.5,2
42,137,42,2.428739269,0,1,0,0,1,6.5,2
42,138,48,2.256125127,1,1,0,2,2,6.5,2
42,139,124,2.261098161,1,1,0,2,1,6,2
42,140,5,2.202242544,1,1,1,2,2,6.5,2
42,141,54,2.088620766,1,1,0,2,1,7,2
42,142,33,2.719796382,1,1,1,0,1,6.5,2
42,143,22,3.367228691,1,1,0,2,2,6.5,2
42,144,80,2.167184678,1,1,0,2,1,7,2
43,1,52,8.713028117,1,1,0,0,2,7,1
43,2,82,10.00977159,-1,1,0,0,2,7,1
43,3,133,8.415501291,1,1,1,0,2,6,1
43,4,107,8.625883805,1,1,1,0,2,6,1
43,5,144,2.051041367,1,1,0,2,1,6,1
43,6,54,2.188770012,1,1,0,2,1,7,1
43,7,13,4.586097119,1,1,1,2,2,6.5,1
43,8,103,8.789967657,1,1,1,0,2,6,1
43,9,58,2.414827212,1,1,0,2,2,7,1
43,10,109,1.337945027,1,1,1,2,1,6,1
43,11,67,2.413939407,1,1,1,0,1,7,1
43,12,3,3.741797996,1,1,1,0,1,6.5,1
43,13,27,10.01552284,-1,1,1,2,2,6.5,1
43,14,142,10.0033713,-1,1,0,0,2,6,1
43,15,141,5.108631537,1,1,1,0,2,6,1
43,16,4,1.446418081,0,1,0,0,1,6.5,1
43,17,113,1.503444959,1,1,1,2,1,6,1
43,18,49,1.73346996,1,1,1,2,1,7,1
43,19,84,2.340554707,1,1,0,2,1,7,1
43,20,56,1.955782744,1,1,0,0,1,7,1
43,21,31,3.694428898,1,1,1,2,2,6.5,1
43,22,18,9.686975385,0,1,0,2,2,6.5,1
43,23,6,3.947670245,1,1,0,2,2,6.5,1
43,24,34,3.397692674,1,1,0,0,1,6.5,1
43,25,57,2.446802666,1,1,1,2,2,7,1
43,26,112,10.00697656,-1,1,0,0,2,6,1
43,27,139,1.319353053,1,1,1,2,1,6,1
43,28,24,1.375807884,1,1,0,2,1,6.5,1
43,29,127,1.240346597,1,1,1,2,1,6,1
43,30,92,1.382645881,1,1,0,2,2,7,1
43,31,81,5.860926818,1,1,1,0,2,7,1
43,32,36,6.999577983,1,1,0,2,2,6.5,1
43,33,99,5.128536351,0,1,1,0,2,6,1
43,34,20,8.718631761,0,1,0,0,1,6.5,1
43,35,94,2.825984871,1,1,0,0,1,7,1
43,36,123,1.333849534,1,1,1,2,1,6,1
43,37,104,8.794423283,1,1,0,0,2,6,1
43,38,7,5.178845981,1,1,1,0,1,6.5,1
43,39,21,3.328524518,1,1,1,2,2,6.5,1
43,40,39,1.729222626,1,1,1,2,2,6.5,1
43,41,90,7.472881359,1,1,0,0,1,7,1
43,42,79,1.355155938,1,1,1,2,1,7,1
43,43,12,5.639391656,1,1,0,0,1,6.5,1
43,44,37,3.859789668,1,1,1,0,1,6.5,1
43,45,138,10.00508261,-1,1,0,0,2,6,1
43,46,98,1.283545338,1,1,0,2,1,6,1
43,47,102,1.344436173,1,1,0,2,1,6,1
43,48,89,3.900715617,1,1,1,0,1,7,1
43,49,74,2.865159663,1,1,0,0,2,7,1
43,50,25,6.631893164,1,1,1,0,1,6.5,1
43,51,121,10.00607396,-1,1,1,0,2,6,1
43,52,108,5.394819158,1,1,0,0,2,6,1
43,53,115,7.476242398,1,1,1,0,1,6,1
43,54,88,5.346176161,1,1,0,2,2,7,1
43,55,111,5.68731016,1,1,1,0,2,6,1
43,56,46,7.320350437,1,1,0,0,1,6.5,1
43,57,62,1.636021863,1,1,0,2,2,7,1
43,58,65,2.645433919,1,1,1,2,2,7,1
43,59,116,4.555570649,1,1,0,0,1,6,1
43,60,130,7.754283408,1,1,0,0,2,6,1
43,61,26,4.761705225,1,1,0,0,1,6.5,1
43,62,35,2.019851081,1,1,1,2,2,6.5,1
43,63,72,1.587420223,1,1,0,2,1,7,1
43,64,61,1.680692832,1,1,1,2,2,7,1
43,65,51,2.940999485,1,1,1,0,2,7,1
43,66,28,1.538008963,1,1,0,2,2,6.5,1
43,67,9,1.366534085,1,1,1,2,2,6.5,1
43,68,125,8.092050632,1,1,1,0,2,6,1
43,69,80,1.369742075,1,1,0,2,1,7,1
43,70,93,3.668774637,1,1,1,0,1,7,1
43,71,143,1.201619179,1,1,1,2,1,6,1
43,72,30,4.687772326,1,1,0,0,1,6.5,1
43,73,48,1.324751726,1,1,0,2,2,6.5,1
43,74,22,1.121325241,1,1,0,2,2,6.5,1
43,75,118,1.156150967,1,1,0,2,2,6,1
43,76,134,5.458066101,1,1,0,0,2,6,1
43,77,40,1.334946234,1,1,0,2,2,6.5,1
43,78,106,1.157600857,1,1,0,2,1,6,1
43,79,86,5.990598509,1,1,0,0,1,7,1
43,80,119,1.09501622,1,1,1,2,1,6,1
43,81,11,2.795084684,1,1,1,0,1,6.5,1
43,82,85,3.17144288,1,1,1,0,1,7,1
43,83,68,4.95506761,1,1,0,0,1,7,1
43,84,44,8.940994051,1,1,0,2,2,6.5,1
43,85,69,1.346994234,1,1,1,2,2,7,1
43,86,136,1.129670181,1,1,0,2,1,6,1
43,87,60,5.737915624,1,1,0,0,1,7,1
43,88,16,8.515935201,1,1,0,0,1,6.5,1
43,89,42,2.137054566,1,1,0,0,1,6.5,1
43,90,45,3.252258755,1,1,1,0,1,6.5,1
43,91,38,1.876031269,1,1,0,0,1,6.5,1
43,92,131,1.167063024,1,1,1,2,1,6,1
43,93,95,1.314372472,1,1,1,2,2,7,1
43,94,78,2.406529061,1,1,0,0,2,7,1
43,95,126,1.541980689,1,1,0,0,2,6,1
43,96,122,5.468564594,1,1,0,0,2,6,1
43,97,71,1.115965509,1,1,1,2,1,7,1
43,98,17,1.760954772,1,1,1,2,2,6.5,1
43,99,77,4.735439069,1,1,1,0,2,7,1
43,100,8,6.494278324,0,1,0,0,1,6.5,1
43,101,132,1.194019862,1,1,0,2,1,6,1
43,102,63,4.889156045,1,1,1,0,1,7,1
43,103,19,2.789865323,1,1,1,0,1,6.5,1
43,104,47,10.00186406,-1,1,1,2,2,6.5,1
43,105,29,10.00438469,-1,1,1,0,1,6.5,1
43,106,59,2.815752931,1,1,1,0,1,7,1
43,107,110,1.174798486,1,1,0,2,1,6,1
43,108,15,6.109267883,1,1,1,0,1,6.5,1
43,109,73,5.482363752,1,1,1,0,2,7,1
43,110,135,1.226310168,1,1,1,2,1,6,1
43,111,96,1.749546136,1,1,0,2,2,7,1
43,112,5,2.097789213,1,1,1,2,2,6.5,1
43,113,76,1.35244664,1,1,0,2,1,7,1
43,114,117,1.260682484,1,1,1,2,2,6,1
43,115,50,1.230059414,1,1,0,2,1,7,1
43,116,105,1.060225208,1,1,1,2,1,6,1
43,117,55,3.207466735,1,1,1,0,1,7,1
43,118,70,1.212123709,1,1,0,2,2,7,1
43,119,100,5.105158504,0,1,0,0,2,6,1
43,120,137,8.693311067,1,1,1,0,2,6,1
43,121,128,1.112455044,1,1,0,2,1,6,1
43,122,129,4.503806904,1,1,1,0,2,6,1
43,123,53,1.116598232,1,1,1,2,1,7,1
43,124,120,1.07160094,1,1,0,2,1,6,1
43,125,32,1.975107059,1,1,0,2,2,6.5,1
43,126,140,1.248802324,1,1,0,2,1,6,1
43,127,2,2.241075919,1,1,0,2,2,6.5,1
43,128,66,1.223256736,1,1,0,2,2,7,1
43,129,87,1.221495617,1,1,1,2,2,7,1
43,130,83,1.042527982,1,1,1,2,1,7,1
43,131,23,1.385540528,1,1,1,2,1,6.5,1
43,132,64,2.443862436,1,1,0,0,1,7,1
43,133,101,1.149514017,1,1,1,2,1,6,1
43,134,124,1.167140303,1,1,0,2,1,6,1
43,135,114,1.076860752,1,1,0,2,1,6,1
43,136,75,1.159850103,1,1,1,2,1,7,1
43,137,97,1.096263553,1,1,1,2,1,6,1
43,138,43,1.166337928,0,1,1,2,2,6.5,1
43,139,33,8.504797948,1,1,1,0,1,6.5,1
43,140,10,1.725848607,1,1,0,2,2,6.5,1
43,141,91,1.160169483,1,1,1,2,2,7,1
43,142,1,1.475520019,1,1,1,2,2,6.5,1
43,143,14,7.648834504,1,1,0,2,2,6.5,1
43,144,41,4.040220777,1,1,1,0,1,6.5,1
43,1,41,2.520693303,1,1,1,2,1,6,2
43,2,97,2.610835502,1,1,1,0,1,7,2
43,3,35,2.456234042,1,1,1,0,2,6,2
43,4,132,1.850683407,0,1,0,0,2,7,2
43,5,27,2.353871474,1,1,1,0,2,6,2
43,6,49,2.406708071,1,1,1,0,1,6.5,2
43,7,59,2.383654736,1,1,1,2,2,6.5,2
43,8,79,2.337859597,1,1,1,0,2,6.5,2
43,9,91,2.273579347,1,1,1,0,2,6.5,2
43,10,23,2.373744893,1,1,1,0,2,6,2
43,11,72,2.590983516,1,1,0,0,2,6.5,2
43,12,101,2.668125612,1,1,1,0,1,7,2
43,13,133,2.344388176,1,1,1,2,1,7,2
43,14,11,2.165094821,1,1,1,2,2,6,2
43,15,24,2.470151835,1,1,0,0,2,6,2
43,16,106,2.554498401,1,1,0,0,1,7,2
43,17,107,2.259495222,1,1,1,2,2,7,2
43,18,108,2.126292841,1,1,0,2,2,7,2
43,19,29,2.296159649,1,1,1,2,1,6,2
43,20,53,2.286992712,1,1,1,0,1,6.5,2
43,21,21,2.388986695,1,1,1,0,1,6,2
43,22,6,2.782481542,1,1,0,0,1,6,2
43,23,144,2.886696395,1,1,0,0,2,7,2
43,24,2,4.837344,1,1,0,0,1,6,2
43,25,123,2.670564735,1,1,1,0,2,7,2
43,26,69,2.50671755,1,1,1,0,1,6.5,2
43,27,130,2.198742644,1,1,0,2,1,7,2
43,28,103,2.307646168,1,1,1,2,2,7,2
43,29,138,2.510582111,1,1,0,2,1,7,2
43,30,139,2.686880295,1,1,1,0,2,7,2
43,31,92,2.286946828,0,1,0,0,2,6.5,2
43,32,111,2.140731664,1,1,1,2,2,7,2
43,33,12,2.123956354,1,1,0,2,2,6,2
43,34,142,2.184290538,1,1,0,2,1,7,2
43,35,39,3.070860449,0,1,1,0,2,6,2
43,36,87,2.220507289,1,1,1,0,2,6.5,2
43,37,116,2.301310485,1,1,0,2,2,7,2
43,38,28,2.833469477,1,1,0,0,2,6,2
43,39,40,2.736277065,1,1,0,0,2,6,2
43,40,85,2.583745841,1,1,1,2,1,6.5,2
43,41,114,7.705789838,1,1,0,0,1,7,2
43,42,96,2.411553413,1,1,0,0,2,6.5,2
43,43,117,2.59573407,1,1,1,0,1,7,2
43,44,80,2.889993739,1,1,0,0,2,6.5,2
43,45,118,2.432433877,1,1,0,0,1,7,2
43,46,13,2.598180136,1,1,1,0,1,6,2
43,47,37,2.456095181,1,1,1,2,1,6,2
43,48,30,2.466682122,1,1,0,2,1,6,2
43,49,94,2.459639758,1,1,0,2,1,6.5,2
43,50,105,2.417923207,1,1,1,0,1,7,2
43,51,82,2.281048557,1,1,0,2,1,6.5,2
43,52,122,2.131892258,1,1,0,2,1,7,2
43,53,36,2.818161565,1,1,0,0,2,6,2
43,54,81,2.157291438,1,1,1,2,1,6.5,2
43,55,113,2.955532794,1,1,1,0,1,7,2
43,56,20,2.451942031,1,1,0,2,2,6,2
43,57,58,2.788375888,1,1,0,0,1,6.5,2
43,58,47,2.530880868,1,1,1,0,2,6,2
43,59,76,2.784860291,1,1,0,0,2,6.5,2
43,60,66,2.774371458,1,1,0,0,1,6.5,2
43,61,143,2.577412875,1,1,1,0,2,7,2
43,62,60,2.29118571,1,1,0,2,2,6.5,2
43,63,9,2.580709314,1,1,1,0,1,6,2
43,64,83,2.441034502,1,1,1,0,2,6.5,2
43,65,128,2.823878713,1,1,0,0,2,7,2
43,66,62,2.581142802,1,1,0,0,1,6.5,2
43,67,54,2.590602856,1,1,0,0,1,6.5,2
43,68,52,2.210872753,1,1,0,2,2,6.5,2
43,69,17,2.687049947,1,1,1,0,1,6,2
43,70,32,2.601283075,1,1,0,0,2,6,2
43,71,25,2.257016252,1,1,1,2,1,6,2
43,72,56,2.291330004,1,1,0,2,2,6.5,2
43,73,104,2.530195015,1,1,0,2,2,7,2
43,74,109,3.035957443,1,1,1,0,1,7,2
43,75,71,2.371450065,1,1,1,0,2,6.5,2
43,76,86,2.23310379,1,1,0,2,1,6.5,2
43,77,44,2.779828392,1,1,0,0,2,6,2
43,78,65,2.550036738,0,1,1,0,1,6.5,2
43,79,102,2.745418645,1,1,0,0,1,7,2
43,80,112,2.261152196,1,1,0,2,2,7,2
43,81,4,2.202028215,1,1,0,2,2,6,2
43,82,137,2.135025988,1,1,1,2,1,7,2
43,83,18,2.616282475,1,1,0,0,1,6,2
43,84,68,2.225483342,1,1,0,2,2,6.5,2
43,85,100,2.292889171,1,1,0,2,2,7,2
43,86,125,2.211882514,1,1,1,2,1,7,2
43,87,8,2.29022123,1,1,0,2,2,6,2
43,88,134,2.40324349,1,1,0,2,1,7,2
43,89,98,3.917187546,1,1,0,0,1,7,2
43,90,129,2.048623375,1,1,1,2,1,7,2
43,91,33,2.468114504,1,1,1,2,1,6,2
43,92,55,2.553707195,1,1,1,2,2,6.5,2
43,93,121,2.291893297,1,1,1,2,1,7,2
43,94,88,2.860319151,1,1,0,0,2,6.5,2
43,95,34,2.645848691,1,1,0,2,1,6,2
43,96,141,2.40811419,1,1,1,2,1,7,2
43,97,50,2.550460867,1,1,0,0,1,6.5,2
43,98,67,2.133565533,1,1,1,2,2,6.5,2
43,99,48,2.606268184,1,1,0,0,2,6,2
43,100,135,2.265584879,1,1,1,0,2,7,2
43,101,73,2.430321982,1,1,1,2,1,6.5,2
43,102,95,2.377599191,1,1,1,0,2,6.5,2
43,103,78,2.286282106,1,1,0,2,1,6.5,2
43,104,19,2.206056089,1,1,1,2,2,6,2
43,105,70,2.190634975,1,1,0,0,1,6.5,2
43,106,140,1.732770524,1,1,0,0,2,7,2
43,107,127,2.494959045,0,1,1,0,2,7,2
43,108,136,2.382607543,1,1,0,0,2,7,2
43,109,14,2.454502808,1,1,0,0,1,6,2
